candidate id,candidate name,father,group,other,test id,test,sub_verbal ability,sub_current affairs,sub_general science,sub_numerical ability,sub_social science,total,test rank,group rank,percentage
1806191,,,,,125,PBU 2020,35,19,8,0,7,69,106,0,21.562
1806192,,,,,125,PBU 2020,45,25,0,15,0,85,90,0,26.562
1806193,,,,,125,PBU 2020,20,0,16,20,5,61,113,0,19.062
1806194,,,,,125,PBU 2020,60,20,15,21,15,131,47,0,40.938
1806195,,,,,125,PBU 2020,40,10,5,2,20,77,98,0,24.062
1806196,,,,,125,PBU 2020,50,7,-1,2,13,71,104,0,22.188
1806197,,,,,125,PBU 2020,15,22,15,1,-5,48,125,0,15
1806198,,,,,125,PBU 2020,15,45,0,-5,10,65,110,0,20.312
1806199,,,,,125,PBU 2020,37,24,5,6,8,80,95,0,25
1806200,,,,,125,PBU 2020,35,35,0,5,10,85,90,0,26.562
1806201,,,,,125,PBU 2020,5,10,-5,10,0,20,147,0,6.25
1806202,,,,,125,PBU 2020,20,25,5,20,10,80,95,0,25
1806203,,,,,125,PBU 2020,50,7,-1,2,13,71,104,0,22.188
1806204,,,,,125,PBU 2020,35,25,15,25,5,105,72,0,32.812
1806205,,,,,125,PBU 2020,15,5,-5,-10,-5,0,157,0,0
1806206,,,,,125,PBU 2020,0,10,5,30,15,60,114,0,18.75
1806208,,,,,125,PBU 2020,26,40,-5,10,0,71,104,0,22.188
1806209,,,,,125,PBU 2020,45,30,10,25,5,115,62,0,35.938
1806211,,,,,125,PBU 2020,40,35,15,25,20,135,43,0,42.188
1806212,,,,,125,PBU 2020,0,-5,-10,5,20,10,154,0,3.125
1806213,,,,,125,PBU 2020,-5,15,5,0,10,25,143,0,7.812
1806215,,,,,125,PBU 2020,29,12,-5,0,5,41,130,0,12.812
1806217,,,,,125,PBU 2020,35,20,0,10,15,80,95,0,25
1806218,,,,,125,PBU 2020,35,40,15,25,25,140,39,0,43.75
1806219,,,,,125,PBU 2020,36,45,15,25,25,146,34,0,45.625
1806220,,,,,125,PBU 2020,30,26,15,15,15,101,76,0,31.562
1806223,,,,,125,PBU 2020,25,30,15,15,15,100,77,0,31.25
1806224,,,,,125,PBU 2020,45,10,5,0,5,65,110,0,20.312
1806225,,,,,125,PBU 2020,15,15,15,5,20,70,105,0,21.875
1806226,,,,,125,PBU 2020,20,40,15,15,5,95,81,0,29.688
1806227,,,,,125,PBU 2020,50,25,5,20,-5,95,81,0,29.688
1806228,,,,,125,PBU 2020,40,45,10,15,15,125,53,0,39.062
1806229,,,,,125,PBU 2020,20,5,11,-5,-4,27,141,0,8.438
1806230,,,,,125,PBU 2020,35,5,10,20,10,80,95,0,25
1806231,,,,,125,PBU 2020,22,15,15,-3,5,54,120,0,16.875
1806235,,,,,125,PBU 2020,20,6,6,6,-3,35,134,0,10.938
1806237,,,,,125,PBU 2020,21,25,0,5,10,61,113,0,19.062
1806238,,,,,125,PBU 2020,45,5,5,5,-10,50,123,0,15.625
1806239,,,,,125,PBU 2020,35,35,15,0,20,105,72,0,32.812
1806240,,,,,125,PBU 2020,25,25,-5,10,-5,50,123,0,15.625
1806242,,,,,125,PBU 2020,30,20,15,15,10,90,86,0,28.125
1806243,,,,,125,PBU 2020,15,-1,17,-9,-1,21,146,0,6.562
1806244,,,,,125,PBU 2020,15,10,10,15,10,60,114,0,18.75
1806245,,,,,125,PBU 2020,20,27,1,14,8,70,105,0,21.875
1806246,,,,,125,PBU 2020,25,20,0,0,10,55,119,0,17.188
1806247,,,,,125,PBU 2020,10,20,6,10,20,66,109,0,20.625
1806248,,,,,125,PBU 2020,48,25,16,1,12,102,75,0,31.875
1806249,,,,,125,PBU 2020,31,17,-5,11,7,61,113,0,19.062
1806217,,,,,125,PBU 2020,35,20,0,10,15,80,95,0,25
1806475,,,,,125,PBU 2020,45,25,10,5,20,105,72,0,32.812
